wavelength_nm,intensity
131.598866,0.000000
131.615539,0.002544
131.632211,0.000000
131.648883,0.000000
131.665555,0.001337
131.682227,0.000816
131.698900,0.011955
131.715572,0.001553
131.732244,0.000000
131.748916,0.000000
131.765589,0.000000
131.782261,0.000000
131.798933,0.000000
131.815605,0.004063
131.832277,0.000000
131.848950,0.000000
131.865622,0.000000
131.882294,0.007719
131.898966,0.000000
131.915639,0.008135
131.932311,0.003614
131.948983,0.002140
131.965655,0.001637
131.982327,0.001748
131.999000,0.000000
132.015672,0.000000
132.032344,0.003752
132.049016,0.000000
132.065689,0.000000
132.082361,0.000000
132.099033,0.007565
132.115705,0.005535
132.132377,0.000000
132.149050,0.004224
132.165722,0.000000
132.182394,0.000000
132.199066,0.000000
132.215739,0.006938
132.232411,0.000000
132.249083,0.000000
132.265755,0.000000
132.282427,0.008453
132.299100,0.007218
132.315772,0.009849
132.332444,0.000000
132.349116,0.001312
132.365789,0.000000
132.382461,0.006556
132.399133,0.000000
132.415805,0.000962
132.432477,0.000000
132.449150,0.000000
132.465822,0.000000
132.482494,0.000000
132.499166,0.000000
132.515839,0.000000
132.532511,0.003699
132.549183,0.000000
132.565855,0.000979
132.582528,0.005407
132.599200,0.000000
132.615872,0.000000
132.632544,0.000000
132.649216,0.005237
132.665889,0.000862
132.682561,0.000000
132.699233,0.002148
132.715905,0.000000
132.732578,0.003025
132.749250,0.001814
132.765922,0.000000
132.782594,0.000000
132.799266,0.000000
132.815939,0.002374
132.832611,0.005456
132.849283,0.000000
132.865955,0.002035
132.882628,0.000000
132.899300,0.000000
132.915972,0.000000
132.932644,0.000000
132.949316,0.000000
132.965989,0.000000
132.982661,0.001297
132.999333,0.000000
133.016005,0.000000
133.032678,0.000000
133.049350,0.000000
133.066022,0.002032
133.082694,0.000000
133.099366,0.000000
133.116039,0.000000
133.132711,0.006163
133.149383,0.000000
133.166055,0.001700
133.182728,0.000627
133.199400,0.000000
133.216072,0.003410
133.232744,0.000956
133.249416,0.002256
133.266089,0.017429
133.282761,0.000000
133.299433,0.007656
133.316105,0.000000
133.332778,0.001275
133.349450,0.000000
133.366122,0.000000
133.382794,0.000000
133.399466,0.001463
133.416139,0.000000
133.432811,0.003332
133.449483,0.000000
133.466155,0.000000
133.482828,0.000000
133.499500,0.005581
133.516172,0.000000
133.532844,0.001591
133.549517,0.000000
133.566189,0.003364
133.582861,0.003043
133.599533,0.008206
133.616205,0.000000
133.632878,0.002968
133.649550,0.000435
133.666222,0.005752
133.682894,0.000000
133.699567,0.003307
133.716239,0.000000
133.732911,0.000000
133.749583,0.000407
133.766255,0.001120
133.782928,0.000000
133.799600,0.000953
133.816272,0.007005
133.832944,0.004374
133.849617,0.003858
133.866289,0.000000
133.882961,0.000000
133.899633,0.004241
133.916305,0.003889
133.932978,0.006537
133.949650,0.000000
133.966322,0.000000
133.982994,0.000000
133.999667,0.000000
134.016339,0.004424
134.033011,0.000000
134.049683,0.002843
134.066355,0.000000
134.083028,0.001439
134.099700,0.000000
134.116372,0.000378
134.133044,0.000000
134.149717,0.000000
134.166389,0.000000
134.183061,0.005354
134.199733,0.003451
134.216405,0.002072
134.233078,0.006752
134.249750,0.000000
134.266422,0.007757
134.283094,0.004138
134.299767,0.000000
134.316439,0.005041
134.333111,0.000000
134.349783,0.000000
134.366455,0.000000
134.383128,0.000000
134.399800,0.000000
134.416472,0.005429
134.433144,0.000000
134.449817,0.001565
134.466489,0.000000
134.483161,0.000000
134.499833,0.001199
134.516506,0.000000
134.533178,0.000000
134.549850,0.000000
134.566522,0.008822
134.583194,0.004046
134.599867,0.000469
134.616539,0.005610
134.633211,0.000000
134.649883,0.002413
134.666556,0.000887
134.683228,0.001172
134.699900,0.005648
134.716572,0.003252
134.733244,0.001282
134.749917,0.000000
134.766589,0.000000
134.783261,0.000000
134.799933,0.000414
134.816606,0.000000
134.833278,0.010706
134.849950,0.006731
134.866622,0.002673
134.883294,0.000320
134.899967,0.000000
134.916639,0.000000
134.933311,0.000344
134.949983,0.001144
134.966656,0.000000
134.983328,0.001483
135.000000,0.000000
